id,pointer,path,line,byte_column,status,disposition,symbol_or_contract,replacement_or_reason,evidence,source
94f0b04b1984,Assets/_Modules/Core/Defense/StakeRules.cs:22:61,Assets/_Modules/Core/Defense/StakeRules.cs,22,61,UNREVIEWED,,,,,"//    BankResource has NO Stone member -- it is Wood, Iron, Food, Crystals, Coins."
faa11cbbf673,Assets/_Modules/Core/Defense/StakeRules.cs:28:73,Assets/_Modules/Core/Defense/StakeRules.cs,28,73,UNREVIEWED,,,,,"//    DO NOT read the name and conclude Stone is unimplemented, or that Food is some"
25144f6ce220,Assets/_Modules/Core/Defense/StakeRules.cs:144:41,Assets/_Modules/Core/Defense/StakeRules.cs,144,41,UNREVIEWED,,,,,"        /// <para>LOOTABLE: Wood, Iron, Food (which IS Stone -- see the file header) and Coins"
1ea6fbcddb84,Assets/_Modules/Core/Economy/StorageCapsCatalog.cs:41:33,Assets/_Modules/Core/Economy/StorageCapsCatalog.cs,41,33,UNREVIEWED,,,,,"        /// (""wood"" / ""iron"" / ""food""). A ""crystals"" or ""coins"" key here is IGNORED -- those are"
5e6c485337cb,Assets/_Modules/Core/Economy/TownBankCapacity.cs:39:15,Assets/_Modules/Core/Economy/TownBankCapacity.cs,39,15,UNREVIEWED,,,,,"//      5,000 food and delivers 1,920 is not balance, it is selling something and not"
a7ccc1d21f75,Assets/_Modules/Core/Economy/TownBankCapacity.cs:122:9,Assets/_Modules/Core/Economy/TownBankCapacity.cs,122,9,UNREVIEWED,,,,,"    /// food and delivers 1,920 is not a balance decision, it is selling something and not delivering"
31d0499360e0,Assets/_Modules/Core/Economy/TownBankCapacity.cs:149:57,Assets/_Modules/Core/Economy/TownBankCapacity.cs,149,57,UNREVIEWED,,,,,    /// <summary>The town-bank resource axes. Wood/Iron/Food are storage-capped; Crystals and
75634e481f4d,Assets/_Modules/Core/Economy/TownBankCapacity.cs:155:59,Assets/_Modules/Core/Economy/TownBankCapacity.cs,155,59,UNREVIEWED,,,,,"        [System.Runtime.Serialization.EnumMember(Value = ""Food"")]"
226d3c55ac04,Assets/_Modules/Core/Economy/TownBankCapacity.cs:252:27,Assets/_Modules/Core/Economy/TownBankCapacity.cs,252,27,UNREVIEWED,,,,,"        /// 100 iron / 60 food, and the cheapest capacity-raising container (lumberyard) costs"
f8c68fb55394,Assets/_Modules/Core/Economy/TownBankCapacity.cs:340:75,Assets/_Modules/Core/Economy/TownBankCapacity.cs,340,75,UNREVIEWED,,,,,"        /// <summary>Parse a catalog/save resource word (""wood"", ""iron"", ""food"", ""crystals"","
7c93b364e248,Assets/_Modules/Core/Economy/TownBankCapacity.cs:350:23,Assets/_Modules/Core/Economy/TownBankCapacity.cs,350,23,UNREVIEWED,,,,,"                case ""food"":          r = BankResource.Stone;     return true;"
785a997e9eba,Assets/_Modules/Core/FeatureFlags.cs:318:28,Assets/_Modules/Core/FeatureFlags.cs,318,28,UNREVIEWED,,,,,        /// Gold/Wood/Iron/Food/Crystals). WHY A FLAG AND NOT Debug.isDebugBuild: the tester APK is a
748b9f1a396a,Assets/_Modules/Core/FeatureFlags.cs:887:30,Assets/_Modules/Core/FeatureFlags.cs,887,30,UNREVIEWED,,,,,"        /// internally named Food) and coins. UNTOUCHABLE, absolutely: crystals, SKR, purchased"
5bad8db6fdb6,Assets/_Modules/Core/HUD/IVillageHud.cs:12:27,Assets/_Modules/Core/HUD/IVillageHud.cs,12,27,UNREVIEWED,,,,,"        /// Wood / Iron / Food / Gems(Crystals). Mirrors <see cref=""SetCrystals""/> but"
dcb199498b89,Assets/_Modules/Core/HUD/IVillageHud.cs:17:51,Assets/_Modules/Core/HUD/IVillageHud.cs,17,51,UNREVIEWED,,,,,"        void SetResources(int wood, int iron, int food, int gems);"
df956d102bbc,Assets/_Modules/Core/HudModel/HudModels.cs:119:40,Assets/_Modules/Core/HudModel/HudModels.cs,119,40,UNREVIEWED,,,,,"        [Newtonsoft.Json.JsonProperty(""Food"")] public int Stone { get; private set; }"
b514abd6db9d,Assets/_Modules/Core/HudModel/HudModels.cs:127:59,Assets/_Modules/Core/HudModel/HudModels.cs,127,59,UNREVIEWED,,,,,"        public void Set(int gold, int wood, int iron, int food, int crystals)"
80259dc73e23,Assets/_Modules/Core/HudModel/HudModels.cs:132:21,Assets/_Modules/Core/HudModel/HudModels.cs,132,21,UNREVIEWED,,,,,            Stone = food;
d5081823551f,Assets/_Modules/Core/Jobs/JobKind.cs:124:50,Assets/_Modules/Core/Jobs/JobKind.cs,124,50,UNREVIEWED,,,,,"    /// <see cref=""JobCost""/> has lanes for wood/food/iron/crystals/magic and NO COINS LANE, and"
24972588725c,Assets/_Modules/Core/Manage/ManageVmProjection.cs:406:40,Assets/_Modules/Core/Manage/ManageVmProjection.cs,406,40,UNREVIEWED,,,,,"        //  2026-09-10; tier 1 authors foodProductionMult 1.1, i.e. the ""+10%"" the card offers to"
ba0df176f508,Assets/_Modules/Core/Ops/RemoteTunables.cs:314:13,Assets/_Modules/Core/Ops/RemoteTunables.cs,314,13,UNREVIEWED,,,,,        //  food-and-crystals-only payout precisely.
e5f98037691e,Assets/_Modules/Core/Promo/PromoCodeService.cs:42:59,Assets/_Modules/Core/Promo/PromoCodeService.cs,42,59,UNREVIEWED,,,,,"//      cap (WO-857 Phase F: a pack once advertised 5,000 food and delivered 1,920)."
7b99fb07ad9f,Assets/_Modules/Core/Promo/PromoCodeService.cs:257:60,Assets/_Modules/Core/Promo/PromoCodeService.cs,257,60,UNREVIEWED,,,,,"        /// <c>EconomyService.GrantSpendablePurchased(wood,food,iron,crystals)</c> for crystals and"
01cdd7072008,Assets/_Modules/Core/Promo/PromoCodeService.cs:304:46,Assets/_Modules/Core/Promo/PromoCodeService.cs,304,46,UNREVIEWED,,,,,"                // Signature order is (wood, food, iron, crystals) — see EconomyService."
c8247deb0773,Assets/_Modules/Core/Quests/DailyQuests.cs:52:64,Assets/_Modules/Core/Quests/DailyQuests.cs,52,64,UNREVIEWED,,,,,"        [UnityEngine.Serialization.FormerlySerializedAs(""RewardFood"")]"
b727cad407f4,Assets/_Modules/Core/Quests/DailyQuests.cs:53:30,Assets/_Modules/Core/Quests/DailyQuests.cs,53,30,UNREVIEWED,,,,,"        [JsonProperty(""rewardFood"")] public int RewardStone;"
777d9a6baca7,Assets/_Modules/Core/Quests/QuestCatalog.cs:28:52,Assets/_Modules/Core/Quests/QuestCatalog.cs,28,52,UNREVIEWED,,,,,"    ///   { ""kind"": ""xp""|""crystals""|""wood""|""iron""|""food""|""magic""|""item"", ""amount"": N }"
f2a1941cf344,Assets/_Modules/Core/Quests/QuestCatalog.cs:40:33,Assets/_Modules/Core/Quests/QuestCatalog.cs,40,33,UNREVIEWED,,,,,"        public const string KindFood = ""food"";"
2c6e6f43ec0c,Assets/_Modules/Core/Quests/QuestCatalog.cs:40:41,Assets/_Modules/Core/Quests/QuestCatalog.cs,40,41,UNREVIEWED,,,,,"        public const string KindFood = ""food"";"
033cb7db96a3,Assets/_Modules/Core/Quests/QuestCatalog.cs:61:79,Assets/_Modules/Core/Quests/QuestCatalog.cs,61,79,UNREVIEWED,,,,,"            out int xp, out int crystals, out int wood, out int iron, out int food, out int magic,"
eb4396a6c8b1,Assets/_Modules/Core/Quests/QuestCatalog.cs:64:43,Assets/_Modules/Core/Quests/QuestCatalog.cs,64,43,UNREVIEWED,,,,,            xp = crystals = wood = iron = food = magic = 0;
49fefbdc5b90,Assets/_Modules/Core/Quests/QuestCatalog.cs:77:46,Assets/_Modules/Core/Quests/QuestCatalog.cs,77,46,UNREVIEWED,,,,,"                    case QuestRewardLine.KindFood: food += Math.Max(0, line.Amount); break;"
a4efe3c42940,Assets/_Modules/Core/Quests/QuestCatalog.cs:77:52,Assets/_Modules/Core/Quests/QuestCatalog.cs,77,52,UNREVIEWED,,,,,"                    case QuestRewardLine.KindFood: food += Math.Max(0, line.Amount); break;"
f06d014b8d6f,Assets/_Modules/Core/Quests/QuestService.cs:14:55,Assets/_Modules/Core/Quests/QuestService.cs,14,55,UNREVIEWED,,,,,// (QuestRewardBridge) listens and dispenses crystals/food/items.
164bc102ec5a,Assets/_Modules/Core/ResourceType.cs:32:59,Assets/_Modules/Core/ResourceType.cs,32,59,UNREVIEWED,,,,,"        [System.Runtime.Serialization.EnumMember(Value = ""Food"")]"
c6def906585e,Assets/_Modules/Core/State/ArmyStorage.cs:209:33,Assets/_Modules/Core/State/ArmyStorage.cs,209,33,UNREVIEWED,,,,,"        /// def's CostWood/Iron/Food): returns true AND has deducted the cost, or false +"
8dc968236574,Assets/_Modules/Core/State/BuildJobData.cs:56:58,Assets/_Modules/Core/State/BuildJobData.cs,56,58,UNREVIEWED,,,,,"        [UnityEngine.Serialization.FormerlySerializedAs(""Food"")]"
5afe5422687d,Assets/_Modules/Core/State/BuildJobData.cs:57:24,Assets/_Modules/Core/State/BuildJobData.cs,57,24,UNREVIEWED,,,,,"        [JsonProperty(""Food"")] public int Stone;"
005b498070f1,Assets/_Modules/Core/State/BuildJobData.cs:81:69,Assets/_Modules/Core/State/BuildJobData.cs,81,69,UNREVIEWED,,,,,"        /// <summary>ASCII, player-readable summary (""400 wood, 200 food""); ""nothing"" when zero.</summary>"
96c7725016d6,Assets/_Modules/Core/State/BuildJobData.cs:167:37,Assets/_Modules/Core/State/BuildJobData.cs,167,37,UNREVIEWED,,,,,        /// <summary>WO-911 v37 — food actually charged for this job (0 = free/legacy).</summary>
0d3698ea5c4e,Assets/_Modules/Core/State/BuildJobData.cs:168:62,Assets/_Modules/Core/State/BuildJobData.cs,168,62,UNREVIEWED,,,,,"        [UnityEngine.Serialization.FormerlySerializedAs(""PaidFood"")]"
05c2bdc5a8ad,Assets/_Modules/Core/State/BuildJobData.cs:169:28,Assets/_Modules/Core/State/BuildJobData.cs,169,28,UNREVIEWED,,,,,"        [JsonProperty(""paidFood"")] public int PaidStone;"
9f2c89af9c70,Assets/_Modules/Core/State/BuildingTierCatalog.cs:10:27,Assets/_Modules/Core/State/BuildingTierCatalog.cs,10,27,UNREVIEWED,,,,,// carries its COST (Wood/Food/Crystal) + the CUMULATIVE GameModifiers it grants
d9427edfdbe8,Assets/_Modules/Core/State/BuildingTierCatalog.cs:63:58,Assets/_Modules/Core/State/BuildingTierCatalog.cs,63,58,UNREVIEWED,,,,,        // Legacy catalogs deserialize their retired costFood lane as Gold. New authoring uses costGold.
40219233bff3,Assets/_Modules/Core/State/BuildingTierCatalog.cs:64:28,Assets/_Modules/Core/State/BuildingTierCatalog.cs,64,28,UNREVIEWED,,,,,"        [JsonProperty(""costFood"")] private int LegacyCostFood { set { if (CostGold == 0) CostGold = value; } }"
21dd37ff61f9,Assets/_Modules/Core/State/BuildingTierCatalog.cs:64:58,Assets/_Modules/Core/State/BuildingTierCatalog.cs,64,58,UNREVIEWED,,,,,"        [JsonProperty(""costFood"")] private int LegacyCostFood { set { if (CostGold == 0) CostGold = value; } }"
449097adc1d5,Assets/_Modules/Core/State/GameModifiers.cs:44:58,Assets/_Modules/Core/State/GameModifiers.cs,44,58,UNREVIEWED,,,,,"        [UnityEngine.Serialization.FormerlySerializedAs(""FoodProductionMult"")]"
048094ca67c8,Assets/_Modules/Core/State/GameModifiers.cs:45:24,Assets/_Modules/Core/State/GameModifiers.cs,45,24,UNREVIEWED,,,,,"        [JsonProperty(""foodProductionMult"")] public float StoneProductionMult = 1f;"
423035c2cd88,Assets/_Modules/Core/State/GameModifiers.cs:62:91,Assets/_Modules/Core/State/GameModifiers.cs,62,91,UNREVIEWED,,,,,"        [JsonProperty(""windsOfPlenty"")]  public bool WindsOfPlenty   = false; // periodic food windfall"
9d26efdda3de,Assets/_Modules/Core/State/GameState.cs:61:63,Assets/_Modules/Core/State/GameState.cs,61,63,UNREVIEWED,,,,,        // into is Resources.Stone: WO-1163 reused the legacy Food slot for the Stone
1d5cd6d8d4cd,Assets/_Modules/Core/State/GameState.cs:62:43,Assets/_Modules/Core/State/GameState.cs,62,43,UNREVIEWED,,,,,"        // vocabulary, and EconomyService.Food (Assets/_Modules/Village/EconomyService.cs:162)"
173020626ddb,Assets/_Modules/Core/State/GameState.cs:66:21,Assets/_Modules/Core/State/GameState.cs,66,21,UNREVIEWED,,,,,"        // obvious `food -> stone` rename would therefore have routed real, purchasable value"
63f7233547e6,Assets/_Modules/Core/State/GameState.cs:455:39,Assets/_Modules/Core/State/GameState.cs,455,39,UNREVIEWED,,,,,"        /// resource lanes (wood/iron/food) to FUNCTIONAL lanes: ""harvest"" / ""crafting"" /"
dfed4c0b6f8d,Assets/_Modules/Core/State/GameState.cs:458:74,Assets/_Modules/Core/State/GameState.cs,458,74,UNREVIEWED,,,,,        /// default-on-read (NO migrator): a legacy bare token wood/iron/food normalizes
79db5963db0b,Assets/_Modules/Core/State/GameStateService.cs:1756:79,Assets/_Modules/Core/State/GameStateService.cs,1756,79,UNREVIEWED,,,,,"        /// resources eleven seconds later — <c>collect building=farm +7500 Food</c>,"
498d8962823c,Assets/_Modules/Core/State/GameStateService.cs:1954:54,Assets/_Modules/Core/State/GameStateService.cs,1954,54,UNREVIEWED,,,,,        //    • ResourceBalance fields: Crystals / Food / Coins  (NOT Gold/Gems/XP)
680ac64ab0ca,Assets/_Modules/Core/State/GameStateService.cs:3424:23,Assets/_Modules/Core/State/GameStateService.cs,3424,23,UNREVIEWED,,,,,"                case ""food"":  return _state.Resources.Stone;"
945a713a1b59,Assets/_Modules/Core/State/GameStateService.cs:3445:23,Assets/_Modules/Core/State/GameStateService.cs,3445,23,UNREVIEWED,,,,,"                case ""food"":"
b84b0dd92ad6,Assets/_Modules/Core/State/GameStateService.cs:3479:85,Assets/_Modules/Core/State/GameStateService.cs,3479,85,UNREVIEWED,,,,,"                // WO-1212: `stone` is no longer sent - one balance, one wire key (`food`)."
dd1555ada54b,Assets/_Modules/Core/State/GameStateService.cs:3842:28,Assets/_Modules/Core/State/GameStateService.cs,3842,28,UNREVIEWED,,,,,"            [JsonProperty(""Food"")] public int? Stone { get; set; }"
76806f04c514,Assets/_Modules/Core/State/GameStateService.cs:3927:75,Assets/_Modules/Core/State/GameStateService.cs,3927,75,UNREVIEWED,,,,,"            /// <summary>Lowercase wire key: ""wood"" | ""iron"" | ""stone"" | ""food"".</summary>"
c3ac9e3fb1d2,Assets/_Modules/Core/State/ModifierService.cs:52:68,Assets/_Modules/Core/State/ModifierService.cs,52,68,UNREVIEWED,,,,,"        /// to the relevant active mult (lumbermill→wood, farm→food, forge→efficiency)."
47fc167e205b,Assets/_Modules/Core/State/ModifierService.cs:56:17,Assets/_Modules/Core/State/ModifierService.cs,56,17,UNREVIEWED,,,,,"        /// THE FOOD LADDER LIVES ON THE FARM (owner ruling, 2026-08-04). It used to be authored"
17de49dfc3b9,Assets/_Modules/Core/State/ModifierService.cs:59:19,Assets/_Modules/Core/State/ModifierService.cs,59,19,UNREVIEWED,,,,,"        /// every food perk, up to +45% and paid for, silently did nothing. Wood was never broken"
3519c0792166,Assets/_Modules/Core/State/ModifierService.cs:66:13,Assets/_Modules/Core/State/ModifierService.cs,66,13,UNREVIEWED,,,,,"        /// food case, because the windmill is not a separate building — it is the Farm's secondary"
967b3e646efe,Assets/_Modules/Core/State/NestedTypes.cs:39:47,Assets/_Modules/Core/State/NestedTypes.cs,39,47,UNREVIEWED,,,,,    /// <summary>Player wallet — crystals / food / coins (resourcesSlice).</summary>
aa32ddc38150,Assets/_Modules/Core/State/NestedTypes.cs:46:58,Assets/_Modules/Core/State/NestedTypes.cs,46,58,UNREVIEWED,,,,,"        [UnityEngine.Serialization.FormerlySerializedAs(""Food"")]"
76b3e3dd5336,Assets/_Modules/Core/State/NestedTypes.cs:47:24,Assets/_Modules/Core/State/NestedTypes.cs,47,24,UNREVIEWED,,,,,"        [JsonProperty(""food"")] public int Stone;"
c3828093dcba,Assets/_Modules/Core/State/NestedTypes.cs:58:60,Assets/_Modules/Core/State/NestedTypes.cs,58,60,UNREVIEWED,,,,,"        /// <summary>STARTER_RESOURCES — { crystals:250, food:80, coins:15 }.</summary>"
e7e71205d73f,Assets/_Modules/Core/State/NestedTypes.cs:104:80,Assets/_Modules/Core/State/NestedTypes.cs,104,80,UNREVIEWED,,,,,"        /// actually seeded at 15, via ResourceBalance.Starter (crystals 250 / food 80 /"
0543d988d55a,Assets/_Modules/Core/State/NestedTypes.cs:199:58,Assets/_Modules/Core/State/NestedTypes.cs,199,58,UNREVIEWED,,,,,"        [UnityEngine.Serialization.FormerlySerializedAs(""Food"")]"
2ee9f4ff5de2,Assets/_Modules/Core/State/NestedTypes.cs:200:24,Assets/_Modules/Core/State/NestedTypes.cs,200,24,UNREVIEWED,,,,,"        [JsonProperty(""food"")] public int LegacyFood;"
9865d5b04340,Assets/_Modules/Core/State/NestedTypes.cs:200:49,Assets/_Modules/Core/State/NestedTypes.cs,200,49,UNREVIEWED,,,,,"        [JsonProperty(""food"")] public int LegacyFood;"
f1943a3b70b6,Assets/_Modules/Core/State/SaveMigrator.cs:488:79,Assets/_Modules/Core/State/SaveMigrator.cs,488,79,UNREVIEWED,,,,,        // READ-migrated by EchoAssignments at parse time (a legacy wood/iron/food token
92b39354812e,Assets/_Modules/Core/State/SaveMigrator.cs:663:60,Assets/_Modules/Core/State/SaveMigrator.cs,663,60,UNREVIEWED,,,,,"        /// <see cref=""BuildJobData""/> gained paidWood/paidFood/paidIron/paidCrystals/paidMagic so a"
9cbcfeeaba02,Assets/_Modules/Core/State/SaveSchema.cs:41:2377,Assets/_Modules/Core/State/SaveSchema.cs,41,2377,UNREVIEWED,,,,,"        public const int CurrentVersion = 41;  // v41 - WO-823 Phase E, the FIRST-RAID soft gate: everCompletedRaid (bool, additive, append-only at the END of PersistedState). While false the raid door asks for ArmyReadiness.FirstRaidMinDeployableSlots (3) deployable SLOTS instead of the full army cap; the flag is stamped by RaidDeployController.ReconcileRaidEnd on any raid exit and the requirement is the full cap from then on, permanently. The bump exists because the field must be DERIVED for existing players, not defaulted: a veteran save loading false would be handed a softened first raid it already earned past, and only the migrator can distinguish an existing save from a new one. MigrateToV41 derives it from the evidence a completed raid leaves behind - any troop at veterancyRank >= 1 (granted only by GrantVeterancy at a 3-star clear) or any non-empty raidCooldowns record (written only by RaidCooldownService at a clear). TWO DOCUMENTED GAPS, both FAIL-OPEN and self-healing after one raid: a veteran whose raids were all sub-3-star or lost AND whose camp cooldowns have expired and been pruned derives false and gets ONE extra softened raid; and Village2RaidController does not call ReconcileRaidEnd, so a first-ever stronghold raid does not clear the flag. Both cost a player nothing and are recorded rather than guessed at. New games start AT CurrentVersion, never run the migrator, and correctly begin at false. // v40 — WO-1235 the RECIPE UNLOCK GATE: no new wire field. The record rides the existing seenTutorials map under RecipeUnlockKeys.KeyPrefix, so the SHAPE is unchanged and the bump exists for ONE reason - the migrator is the only reliable way to tell an EXISTING player from a new one. MigrateToV40 GRANDFATHERS every RecipeUnlockKeys.GatedRecipeIds entry onto any save at v<=39, because those recipes were craftable by everyone before the gate and a live game must never have crafting taken away. New games start AT CurrentVersion, never run the migrator, and are correctly gated. // v39 — WO-911 paidCoins on BuildJobData, additive, defaults zero on legacy jobs. // v38 — WO-934 army loadout bank: ArmyStorage.loadouts (3 named composition presets) + activeLoadout index. Additive on nested Army JSON; MigrateToV38 EnsureLoadouts for empty slots. // v37 — WO-911 (M2) the PAID BASKET on a queue job: BuildJobData gains paidWood/paidFood/paidIron/paidCrystals/paidMagic — the resources actually CHARGED at commit, stamped by BuildTimerService at every enqueue seam. Precondition for the owner's Q1 ruling (cancel refunds 100% of what was paid, FLAT, regardless of elapsed time): the cost is NOT re-derivable at cancel time because BuildModeController.Place charges SoftcappedCostFor against the LIVE tower count and a first-build freebie charges nothing at all — re-deriving after the census moves refunds the wrong number (the exploit TowerPlacementSystem._prepaidCost was introduced to close). Additive default-on-read: absent on a pre-v37 save -> 0, so an in-flight legacy job cancels cleanly with a ZERO refund (traced, never silent). MigrateToV37 is a documented no-op that only records the default so the CORE_SAVE version-triple stays aligned (SaveMigrator top step == CurrentVersion). NOTE the queue DEPTH cap (5 per line, ruling Q4) is authored in BuildTimerConfig.queueDepthPerLine, NOT persisted — it is config, not save state — and the Echo-gated purchased slot reuses the EXISTING ChannelState.boughtSlots int (no expiry field: the TEMPORARY ad-unlocked slot of Q7 is deliberately NOT built here, because its expiry timestamp is shared SaveSchema territory with WO-912's rolling-window ad state and the two must be designed in ONE coordinated bump, not two competing rollover mechanisms). // v36 — WO-834 blank-founding baked standdown: everBuiltStructureIds (catalog ids the player has EVER committed a placement of; monotonic — selling never removes an id, which is what keeps the WO-819 sell->baked-twin-resurface contract alive). The single persisted input to StructureSingleton.MayBakedTwinSurface: on a StrategicPlacementMigrated save, a baked twin may only surface for ids in this set, so a ""Build Your Own"" founding (ResetToNewGame: marker true + this set empty) shows a truly BLANK town while a Default-Town/legacy save (granted its template ids by the StrategicPlacementMigration writer / the v35->v36 migrator) is unchanged. MigrateToV36 seeds it for existing saves: BaseLayout itemIds UNION FreeBuildsUsed (an id there was placed at least once — covers placed-then-sold singletons) UNION, when BaseLayout is non-empty (an established town), the frozen default-town template snapshot (census storefronts/stations + barracks) so existing towns keep today's Lever-1 pre-stand + barracks-at-unlock verbatim. Additive nullable on the wire; absent -> GameState's empty-list initializer. Append-only field at the END so older saves stay loadable. // v35 — WO-773 common ""Obsidian"" multi-channel work queue: obsidianQueue (ObsidianQueueState — per-channel Builder/Train/Research pools, each with active jobs ≤ slots + a FIFO pending queue + purchased-slot count). The single home ALL timed work flows through (build/repair/upgrade/tier-unlock/learn-magic/train-troop/tower/wall). The v34→v35 migrator (MigrateToV35) FOLDS the legacy timed-state into the BUILDER channel — existing buildJobs (Kind backfilled from jobType), any pendingBuilds (→ TowerBuild jobs) and future-dated buildingCooldowns (→ Build jobs) become ObsidianJobs (BuildJobData carries a new kind + channel), then the legacy lists are cleared — so no in-flight build is lost and the queue is the single source of truth going forward (buildJobs is retained on the wire for back-compat but no longer read at runtime). BuildJobData gains kind + channel (both additive default-on-read: absent → Build / Builder). Additive-default-on-read (nullable obsidianQueue on the wire; absent → GameState's Empty() initializer). Append-only field at the END of PersistedState so older saves stay loadable. // v34 — REDS #3/#4 persistence gaps closed (one coordinated bump): four in-memory-only fields now round-trip to the signed/migrated save. (a) tribes (WO-160 roaming-raider records: members-remaining / cleared / clear-count / last-seen) — List<TribeState>; (b) wards (WO-112 relit ward-stones + earned exploration reach) — List<WardStoneState>; (c) arena (ARENA MVP W/L ledger: wins/losses/streak/totalPurse) — nullable ArenaProgress struct, distinct from the already-persisted arenaDefense placed-defender layout (v19); (d) petActiveSlots (flag_17 — PetAcquisitionService's slotIndex->species deploy map, previously runtime-only and rebuilt from StarterPetId alone in SyncSlotsFromState, so a multi-slot pet roster reset on reload) — List<string> (null entry = an empty slot). All four are additive default-on-read (nullable on the wire; absent -> GameState's initializer, so an old save loads empty tribes/wards/slots + a zeroed arena = exactly the prior in-memory-only behaviour) and the v33->v34 migrator step seeds them for a clean round-trip + to keep the CORE_SAVE version-triple aligned (SaveMigrator top step == CurrentVersion). Append-only fields at the END of PersistedState so older saves stay loadable. v33 — WO-738 echo per-echo agency + specialization: the echoLanes per-echo token grammar is enriched from a bare lane (""wood,iron,idle"") to ""lane:level"" (""harvest:3,idle,crafting:1""). SAME wire field (echoLanes, string) so this is a NO-MIGRATOR bump — additive default-on-read: a bare legacy token reads as its functional lane at level 1 (wood/iron/food -> Harvest; idle -> Idle; any token with no :level -> level 1), so an old save's echoLanes=""wood"" loads Harvest/Lv1 unchanged. New Game seeds the starter echo ""harvest:1"". v32 — first-build freebies (owner ruling 2026-07-13 evening): freeBuildsUsed (List<string> of catalog itemIds whose one-time FREE first placement has been consumed; the flag burns at the committed placement and never resets — selling/destroying does not restore it). REPLACES the 650w/385i founding resource seed (StartingBudget zeroed): players earn everything beyond the one-free-each kit from production, which prevents all-defense-no-town. Additive default-on-read, no migrator step (nullable on the wire; absent → GameState's empty-list initializer = an old save gains its FULL freebies, the partyMemberIds precedent). v31 — WO-681/658 echo gather-lane assignments: echoLanes (per-Echo lane CSV, index 0 = the starter Echo; additive default-on-read, migrator seeds ""wood"" when null = exactly the prior hardwired starter-Echo behaviour). v30 — WO-673 strategic-placement migration marker: strategicPlacementMigrated (bool, default false) records that the ONE-SHOT migration writer has converted the auto-placed functional structures (baked ring storefronts + runtime crafting stations) into BaseLayout records — the marker gates BOTH the injector/bake standdown AND the BaseLayoutLoader replay of those records (mutual exclusion, no double-spawn; docs/WO673_ARCHITECTURE_REVIEW.md §3). Additive default-on-read: an old save loads false = bakes/injectors own everything, exactly the prior behaviour; the flag-gated migration flips it once. v29 — F8-47 hero level/XP persistence: heroLevel + heroXp + heroLifetimeXp survive save/load (root cause: the hero's level lived ONLY on the in-memory HeroProgression MonoBehaviour, so clearing the challenge outpost and porting home re-attached a fresh level-1 component; all additive default-on-read — an old save loads level = 1 / xp = 0, exactly the prior fresh-run behaviour); v28 — WO-587 Population & Echo growth: populationXp + populationQuests + populationOutposts + populationEchoSlots survive save/load (the milestone-driven Echo workforce slot unlocks; all additive nonNegInt default-on-read — an old save loads xp/quests/outposts = 0 and echoSlots = 1 = the starter Wood echo, unchanged); v27 — wall-mounted defense seating: PlacedStructureData gains worldY (seat height) + wallMounted (high-ground perk flag) so a defense placed on a wall-walk persists on the wall TOP, not y=0 (both additive default-on-read; an old baseLayout record loads worldY=0/wallMounted=false = ground placement, unchanged); v26 — WO-543 accessory equip persistence: equippedRingId + equippedAmuletId (rings/amulets) survive save/load (empty = none); v25 — Echo Workforce V1 (ECHO_WORKFORCE_SPEC): echoCount + siloResources + wavesCompleted survive save/load → the farm faucet (Echoes auto-fill a pooled silo online+offline via OfflineHarvestService's clock, Dump banks to bins, beating 5 waves unlocks the next Echo ≤4); v24 — Village/Stronghold tier + owned building-research perks (WO-432: WC3 tech-gate at the Heart + per-building Gold-cost research survives save/load → compiled into GameModifiers); v23 — building upgrade tiers (WO-430: per-building tier 0-4 survives save/load → compiled into GameModifiers + dialogue level title); v22 — army roster persistence (WO-453: owned troops + cap + wounded/recovery/veterancy survive save/load); v21 — node-settlement persistence (WO-159: claim/HP/phase + 3-day razed lockout survive save/load); v20 — gear inventory persistence (shop purchases survive reload + Neon sync); v19 — arenaDefense placed-defender layout (WO-389); v18 — fold AetherCrystals into Resources.Crystals (single-source-of-truth); v17 — zone graph persistence (WO-164); v16 — party roster (WO-301); v15 — magic tech-axis currency (DEF-121/WO-230); v14 — baseLayout (WO-108); v13 — buildJobs + adSkip (WO-172)"
